gene_index	gene_id	is_ensembl
10141	Nup35	False
10142	Zfp804a	False
10143	Zc3h15	False
10144	Itgav	False
10145	Fam171b	False
10146	Zswim2	False
10147	Calcrl	False
10148	Tfpi	False
10149	Gm13710	False
10150	Ctnnd1	False
10151	Gm13718	False
10152	2700094K13Rik	False
10153	Tmx2	False
10154	Med19	False
10155	Zdhhc5	False
10156	Clp1	False
10157	Ypel4	False
10158	Serping1	False
10159	Ube2l6	False
10160	Smtnl1	False
10161	Timm10	False
10162	Slc43a1	False
10163	Rtn4rl2	False
10164	Slc43a3	False
10165	Prg2	False
10166	Prg3	False
10167	P2rx3	False
10168	Ssrp1	False
10169	Tnks1bp1	False
10170	4930443O20Rik	False
10171	Aplnr	False
10172	Lrrc55	False
10173	Olfr995	False
10174	4833423E24Rik	False
10175	Olfr996	False
10176	Olfr1029	False
10177	Olfr1030	False
10178	Olfr1033	False
10179	Olfr1034	False
10180	Olfr1259	False
10181	Olfr1506	False
10182	Ptprj	False
10183	Nup160	False
10184	Fnbp4	False
10185	Agbl2	False
10186	Mtch2	False
10187	C1qtnf4	False
10188	Ndufs3	False
10189	Kbtbd4	False
10190	Ptpmt1	False
10191	Celf1	False
10192	Rapsn	False
10193	Psmc3	False
10194	Slc39a13	False
10195	Sfpi1	False
10196	Mybpc3	False
10197	Madd	False
10198	Nr1h3	False
10199	Acp2	False
10200	Ddb2	False
10201	A330069E16Rik	False
10202	Pacsin3	False
10203	Arfgap2	False
10204	1110051M20Rik	False
10205	Lrp4	False
10206	Ckap5	False
10207	F2	False
10208	Zfp408	False
10209	Arhgap1	False
10210	Atg13	False
10211	Harbi1	False
10212	Ambra1	False
10213	Chrm4	False
10214	Mdk	False
10215	Dgkz	False
10216	Creb3l1	False
10217	Phf21a	False
10218	Mir1955	False
10219	Gyltl1b	False
10220	Pex16	False
10221	1700029I15Rik	False
10222	Mapk8ip1	False
10223	Cry2	False
10224	D930015M05Rik	False
10225	Slc35c1	False
10226	Chst1	False
10227	Syt13	False
10228	Prdm11	False
10229	Trp53i11	False
10230	Tspan18	False
10231	Gm13807	False
10232	Cd82	False
10233	Gm10804	False
10234	Alx4	False
10235	Ext2	False
10236	Accs	False
10237	Accsl	False
10238	Gm13889	False
10239	4921507L20Rik	False
10240	Alkbh3	False
10241	Hsd17b12	False
10242	Mir670	False
10243	Ttc17	False
10244	2810002D19Rik	False
10245	Api5	False
10246	Lrrc4c	False
10247	B230118H07Rik	False
10248	Rag2	False
10249	Rag1	False
10250	Traf6	False
10251	Prr5l	False
10252	Commd9	False
10253	Ldlrad3	False
10254	Trim44	False
10255	Fjx1	False
10256	Pamr1	False
10257	Slc1a2	False
10258	Cd44	False
10259	Pdhx	False
10260	Apip	False
10261	Ehf	False
10262	A930006I01Rik	False
10263	Elf5	False
10264	Cat	False
10265	Abtb2	False
10266	Nat10	False
10267	Caprin1	False
10268	Lmo2	False
10269	Fbxo3	False
10270	Cd59b	False
10271	Cd59a	False
10272	A930018P22Rik	False
10273	D430041D05Rik	False
10274	Hipk3	False
10275	4930500J02Rik	False
10276	Cstf3	False
10277	Tcp11l1	False
10278	Pin1-ps1	False
10279	Depdc7	False
10280	Qser1	False
10281	Prrg4	False
10282	Ccdc73	False
10283	Eif3m	False
10284	AI314831	False
10285	Wt1	False
10286	0610012H03Rik	False
10287	Rcn1	False
10288	Pax6os1	False
10289	Pax6	False
10290	Elp4	False
10291	Immp1l	False
10292	Dnajc24	False
10293	Mpped2	False
10294	2700007P21Rik	False
10295	Kcna4	False
10296	Mettl15	False
10297	Kif18a	False
10298	Bdnf	False
10299	Lin7c	False
10300	Lgr4	False
10301	Ccdc34	False
10302	Bbox1	False
10303	Fibin	False
10304	Slc5a12	False
10305	Ano3	False
10306	Muc15	False
10307	Lpcat4	False
10308	BC125332	False
10309	Nop10	False
10310	Slc12a6	False
10311	Tmem85	False
10312	2410042D21Rik	False
10313	2900064A13Rik	False
10314	Chrm5	False
10315	Aven	False
10316	Ryr3	False
10317	Fmn1	False
10318	Grem1	False
10319	Scg5	False
10320	Arhgap11a	False
10321	Gjd2	False
10322	A530058N18Rik	False
10323	Actc1	False
10324	C130080G10Rik	False
10325	Aqr	False
10326	Zfp770	False
10327	Atpbd4	False
10328	4930528P14Rik	False
10329	3110099E03Rik	False
10330	BC052040	False
10331	Meis2	False
10332	2810405F15Rik	False
10333	Tmco5	False
10334	D330050G23Rik	False
10335	Spred1	False
10336	Fam98b	False
10337	Rasgrp1	False
10338	4930412B13Rik	False
10339	Thbs1	False
10340	Fsip1	False
10341	Gpr176	False
10342	1700054M17Rik	False
10343	Eif2ak4	False
10344	Srp14	False
10345	Bmf	False
10346	Bub1b	False
10347	Pak6	False
10348	Gm1337	False
10349	Plcb2	False
10350	5430417L22Rik	False
10351	A430105I19Rik	False
10352	Phgr1	False
10353	Disp2	False
10354	D2Ertd750e	False
10355	Ivd	False
10356	Bahd1	False
10357	Chst14	False
10358	Ccdc32	False
10359	Rpusd2	False
10360	Casc5	False
10361	Rad51	False
10362	Fam82a2	False
10363	Gchfr	False
10364	Dnajc17	False
10365	Gm14137	False
10366	Zfyve19	False
10367	Ppp1r14d	False
10368	Spint1	False
10369	Rhov	False
10370	Vps18	False
10371	Gm14207	False
10372	Dll4	False
10373	Chac1	False
10374	Ino80	False
10375	Exd1	False
10376	1500003O03Rik	False
10377	1700020I14Rik	False
10378	Oip5	False
10379	Nusap1	False
10380	Ndufaf1	False
10381	Rtf1	False
10382	Itpka	False
10383	Ltk	False
10384	Rpap1	False
10385	Tyro3	False
10386	Mga	False
10387	Mapkbp1	False
10388	Jmjd7	False
10389	Pla2g4b	False
10390	Ehd4	False
10391	Pla2g4e	False
10392	Pla2g4d	False
10393	Pla2g4f	False
10394	Vps39	False
10395	Tmem87a	False
10396	Ganc	False
10397	4931402G19Rik	False
10398	Capn3	False
10399	Zfp106	False
10400	Snap23	False
10401	Lrrc57	False
10402	Haus2	False
10403	Cdan1	False
10404	Ttbk2	False
10405	AV039307	False
10406	Ubr1	False
10407	Tmem62	False
10408	Ccndbp1	False
10409	Epb4.2	False
10410	Tgm5	False
10411	Tgm7	False
10412	Lcmt2	False
10413	Adal	False
10414	Zscan29	False
10415	Tubgcp4	False
10416	Trp53bp1	False
10417	Mtap1a	False
10418	Ppip5k1	False
10419	Ckmt1	False
10420	Strc	False
10421	Catsper2	False
10422	Pdia3	False
10423	Ell3	False
10424	Serf2	False
10425	Serinc4	False
10426	2310003F16Rik	False
10427	Mfap1b	False
10428	Mfap1a	False
10429	Wdr76	False
10430	Frmd5	False
10431	Casc4	False
10432	Mageb3	False
10433	Ctdspl2	False
10434	Gm9781	False
10435	Spg11	False
10436	Patl2	False
10437	B2m	False
10438	Trim69	False
10439	4933406J08Rik	False
10440	Sord	False
10441	Duox2	False
10442	Duoxa2	False
10443	Duoxa1	False
10444	Duox1	False
10445	Shf	False
10446	Slc28a2	False
10447	Bambi-ps1	False
10448	Gm14085	False
10449	Gatm	False
10450	Spata5l1	False
10451	AA467197	False
10452	Slc30a4	False
10453	Pldn	False
10454	Sqrdl	False
10455	4930517E11Rik	False
10456	4930583P06Rik	False
10457	Sema6d	False
10458	Slc24a5	False
10459	Myef2	False
10460	Ctxn2	False
10461	Slc12a1	False
10462	Dut	False
10463	Fbn1	False
10464	Cep152	False
10465	Shc4	False
10466	Eid1	False
10467	Secisbp2l	False
10468	Cops2	False
10469	Galk2	False
10470	4930525F21Rik	False
10471	Fgf7	False
10472	Dtwd1	False
10473	Atp8b4	False
10474	Slc27a2	False
10475	Hdc	False
10476	Gabpb1	False
10477	Usp8	False
10478	Usp50	False
10479	Trpm7	False
10480	2010106G01Rik	False
10481	Ap4e1	False
10482	Blvra	False
10483	Ncaph	False
10484	Itpripl1	False
10485	1810024B03Rik	False
10486	Snrnp200	False
10487	Ciao1	False
10488	Tmem127	False
10489	Stard7	False
10490	Dusp2	False
10491	Astl	False
10492	Adra2b	False
10493	Gpat2	False
10494	Fahd2a	False
10495	Kcnip3	False
10496	Prom2	False
10497	Zfp661	False
10498	Mrps5	False
10499	Mal	False
10500	Mall	False
10501	Nphp1	False
10502	1500011K16Rik	False
10503	Bub1	False
10504	Acoxl	False
10505	Bcl2l11	False
10506	Gm14005	False
10507	Anapc1	False
10508	Mertk	False
10509	Tmem87b	False
10510	Fbln7	False
10511	Zc3h8	False
10512	Zc3h6	False
10513	Ttl	False
10514	Polr1b	False
10515	Chchd5	False
10516	AI847159	False
10517	Slc20a1	False
10518	A730036I17Rik	False
10519	Ckap2l	False
10520	Gm14023	False
10521	Il1a	False
10522	Il1b	False
10523	Gm14047	False
10524	Sirpa	False
10525	Pdyn	False
10526	4932416H05Rik	False
10527	Stk35	False
10528	Tgm3	False
10529	AU015228	False
10530	Tgm6	False
10531	Snrpb	False
10532	Tmc2	False
10533	Nop56	False
10534	Idh3b	False
10535	Ebf4	False
10536	Cpxm1	False
10537	1700020A23Rik	False
10538	4933425O20Rik	False
10539	Fam113a	False
10540	Vps16	False
10541	Ptpra	False
10542	4930473A02Rik	False
10543	Mrps26	False
10544	Oxt	False
10545	Avp	False
10546	Ubox5	False
10547	Fastkd5	False
10548	Prosapip1	False
10549	Ddrgk1	False
10550	Itpa	False
10551	Slc4a11	False
10552	4930402H24Rik	False
10553	Gm14057	False
10554	A730017L22Rik	False
10555	Atrn	False
10556	Gfra4	False
10557	Adam33	False
10558	Siglec1	False
10559	Hspa12b	False
10560	1700037H04Rik	False
10561	Spef1	False
10562	Cenpb	False
10563	Cdc25b	False
10564	2310035K24Rik	False
10565	Mavs	False
10566	Pank2	False
10567	Rnf24	False
10568	Smox	False
10569	Adra1d	False
10570	5330413P13Rik	False
10571	Erv3	False
10572	Prnp	False
10573	Prnd	False
10574	Rassf2	False
10575	Slc23a2	False
10576	5730494N06Rik	False
10577	Pcna	False
10578	Cds2	False
10579	Prokr2	False
10580	1700026D11Rik	False
10581	Gpcpd1	False
10582	AU019990	False
10583	1110034G24Rik	False
10584	Chgb	False
10585	Trmt6	False
10586	Mcm8	False
10587	Crls1	False
10588	Lrrn4	False
10589	Fermt1	False
10590	Bmp2	False
10591	Hao1	False
10592	Tmx4	False
10593	Plcb1	False
10594	4930545L23Rik	False
10595	9630028H03Rik	False
10596	Plcb4	False
10597	6330527O06Rik	False
10598	Pak7	False
10599	Ankrd5	False
10600	Snap25	False
10601	Mkks	False
10602	2210009G21Rik	False
10603	Jag1	False
10604	Btbd3	False
10605	Sptlc3	False
10606	Ism1	False
10607	Tasp1	False
10608	Esf1	False
10609	2310003L22Rik	False
10610	Sel1l2	False
10611	Macrod2	False
10612	Flrt3	False
10613	Kif16b	False
10614	Snrpb2	False
10615	Otor	False
10616	C630020P19Rik	False
10617	Pcsk2	False
10618	Bfsp1	False
10619	Dstn	False
10620	Rrbp1	False
10621	Banf2	False
10622	Gm5535	False
10623	Snx5	False
10624	Snord17	False
10625	8430406I07Rik	False
10626	Ovol2	False
10627	Gm20571	False
10628	Csrp2bp	False
10629	Zfp133-ps	False
10630	LOC171588	False
10631	6330439K17Rik	False
10632	Polr3f	False
10633	Rbbp9	False
10634	Sec23b	False
10635	Gm561	False
10636	Dtd1	False
10637	Slc24a3	False
10638	BC039771	False
10639	Rin2	False
10640	Naa20	False
10641	Crnkl1	False
10642	4930529M08Rik	False
10643	Insm1	False
10644	Ralgapa2	False
10645	A930019D19Rik	False
10646	Plk1s1	False
10647	Xrn2	False
10648	Nkx2-2	False
10649	Nkx2-2as	False
10650	AI646519	False
10651	Pax1	False
10652	Foxa2	False
10653	Sstr4	False
10654	Thbd	False
10655	Cd93	False
10656	Nxt1	False
10657	Gzf1	False
10658	Napb	False
10659	Cst11	False
10660	8030411F24Rik	False
10661	Cst12	False
10662	Cst8	False
10663	Cst13	False
10664	Cst9	False
10665	9230104L09Rik	False
10666	Cst3	False
10667	Tmem90b	False
10668	Zfp120	False
10669	Gm14139	False
10670	Zfp937	False
10671	Gm14124	False
10672	3300002I08Rik	False
10673	Zfp442	False
10674	Zfp345	False
10675	Cst7	False
10676	2310001A20Rik	False
10677	Acss1	False
10678	E130215H24Rik	False
10679	Vsx1	False
10680	Entpd6	False
10681	Pygb	False
10682	Abhd12	False
10683	Gins1	False
10684	Ninl	False
10685	Nanp	False
10686	Nsfl1c	False
10687	Fkbp1a	False
10688	Sdcbp2	False
10689	Snph	False
10690	5430405G05Rik	False
10691	Psmf1	False
10692	Rspo4	False
10693	Angpt4	False
10694	Fam110a	False
10695	Slc52a3	False
10696	Scrt2	False
10697	Srxn1	False
10698	Tcf15	False
10699	Csnk2a1	False
10700	Tbc1d20	False
10701	Rbck1	False
10702	Trib3	False
10703	Gm14164	False
10704	Nrsn2	False
10705	Sox12	False
10706	Zcchc3	False
10707	6820408C15Rik	False
10708	Defb20	False
10709	Defb22	False
10710	Defb26	False
10711	Defb28	False
10712	Defb29	False
10713	Defb21	False
10714	Defb19	False
10715	Defb45	False
10716	Defb36	False
10717	Defb25	False
10718	Rem1	False
10719	H13	False
10720	Mcts2	False
10721	Id1	False
10722	Cox4i2	False
10723	Bcl2l1	False
10724	Tpx2	False
10725	Mylk2	False
10726	Foxs1	False
10727	Dusp15	False
10728	Ttll9	False
10729	Pdrg1	False
10730	Xkr7	False
10731	BC020535	False
10732	Hck	False
10733	Tm9sf4	False
10734	Tspyl3	False
10735	Plagl2	False
10736	Pofut1	False
10737	Kif3b	False
10738	2500004C02Rik	False
10739	Asxl1	False
10740	8430427H17Rik	False
10741	Commd7	False
10742	Dnmt3b	False
10743	Mapre1	False
10744	Efcab8	False
10745	Bpifb2	False
10746	Bpifb6	False
10747	Bpifb3	False
10748	Bpifb4	False
10749	Bpifa6	False
10750	Bpifa2	False
10751	Bpifa1	False
10752	Bpifa5	False
10753	Bpifb1	False
10754	Bpifb5	False
10755	Cdk5rap1	False
10756	Snta1	False
10757	Cbfa2t2	False
10758	Necab3	False
10759	1700003F12Rik	False
10760	1700007I08Rik	False
10761	E2f1	False
10762	Pxmp4	False
10763	Zfp341	False
10764	Chmp4b	False
10765	Raly	False
10766	Eif2s2	False
10767	a	False
10768	Ahcy	False
10769	2310005A03Rik	False
10770	Itch	False
10771	Dynlrb1	False
10772	Map1lc3a	False
10773	Pigu	False
10774	Trp53inp2	False
10775	Ncoa6	False
10776	Ggt7	False
10777	Acss2	False
10778	4930471I20Rik	False
10779	Gss	False
10780	Myh7b	False
10781	Trpc4ap	False
10782	Edem2	False
10783	Procr	False
10784	Mmp24	False
10785	BC029722	False
10786	Eif6	False
10787	Fam83c	False
10788	Uqcc	False
10789	Gdf5	False
10790	Cep250	False
10791	6430550D23Rik	False
10792	Ergic3	False
10793	Fer1l4	False
10794	Spag4	False
10795	Cpne1	False
10796	Rbm12	False
10797	Nfs1	False
10798	Romo1	False
10799	Rbm39	False
10800	Phf20	False
10801	Scand1	False
10802	4921517L17Rik	False
10803	2900097C17Rik	False
10804	Epb4.1l1	False
10805	0610011L14Rik	False
10806	Gm14169	False
10807	Dlgap4	False
10808	4930405A21Rik	False
10809	Myl9	False
10810	Tgif2	False
10811	5430405H02Rik	False
10812	1110008F13Rik	False
10813	Sla2	False
10814	Ndrg3	False
10815	Dsn1	False
10816	9830001H06Rik	False
10817	Gm1332	False
10818	Samhd1	False
10819	Rbl1	False
10820	4922505G16Rik	False
10821	Rpn2	False
10822	Ghrh	False
10823	Manbal	False
10824	Src	False
10825	Blcap	False
10826	Nnat	False
10827	Ctnnbl1	False
10828	Vstm2l	False
10829	Tti1	False
10830	Rprd1b	False
10831	2010009K17Rik	False
10832	Tgm2	False
10833	D630003M21Rik	False
10834	1700060C20Rik	False
10835	Bpi	False
10836	Lbp	False
10837	9430008C03Rik	False
10838	Snhg11	False
10839	Ralgapb	False
10840	Adig	False
10841	Arhgap40	False
10842	Gm14204	False
10843	Slc32a1	False
10844	Actr5	False
10845	Ppp1r16b	False
10846	Fam83d	False
10847	Dhx35	False
10848	4933416E03Rik	False
10849	9130015L21Rik	False
10850	Gm826	False
10851	Mafb	False
10852	Top1	False
10853	Plcg1	False
10854	Zhx3	False
10855	Lpin3	False
10856	Emilin3	False
10857	Chd6	False
10858	Ptprt	False
10859	9430021M05Rik	False
10860	Srsf6	False
10861	L3mbtl1	False
10862	Sgk2	False
10863	Ift52	False
10864	Mybl2	False
10865	Gtsf1l	False
10866	Tox2	False
10867	Jph2	False
10868	3230401D17Rik	False
10869	Gdap1l1	False
10870	Fitm2	False
10871	2310001K24Rik	False
10872	R3hdml	False
10873	0610008F07Rik	False
10874	Hnf4a	False
10875	Ttpal	False
10876	Serinc3	False
10877	0610039K10Rik	False
10878	Pkig	False
10879	Ada	False
10880	Wisp2	False
10881	Ywhab	False
10882	Pabpc1l	False
10883	Tomm34	False
10884	Stk4	False
10885	Kcns1	False
10886	Wfdc5	False
10887	Wfdc12	False
10888	Wfdc15a	False
10889	Wfdc15b	False
10890	Svs2	False
10891	Svs3b	False
10892	Svs4	False
10893	Svs6	False
10894	Svs5	False
10895	Slpi	False
10896	Matn4	False
10897	Rbpjl	False
10898	Sdc4	False
10899	Sys1	False
10900	Dbndd2	False
10901	Pigt	False
10902	Wfdc2	False
10903	Spint3	False
10904	Wfdc6a	False
10905	Spinlw1	False
10906	Wfdc8	False
10907	Wfdc6b	False
10908	Wfdc16	False
10909	Wfdc9	False
10910	Wfdc10	False
10911	Wfdc11	False
10912	Wfdc13	False
10913	Spint4	False
10914	Wfdc3	False
10915	Dnttip1	False
10916	Ube2c	False
10917	Tnnc2	False
10918	Snx21	False
10919	Acot8	False
10920	Zswim3	False
10921	Zswim1	False
10922	Spata25	False
10923	Neurl2	False
10924	Ctsa	False
10925	Pltp	False
10926	Pcif1	False
10927	Zfp335	False
10928	Mmp9	False
10929	Slc12a5	False
10930	Ncoa5	False
10931	Cd40	False
10932	Cdh22	False
10933	Slc35c2	False
10934	Elmo2	False
10935	Zfp663	False
10936	Zfp334	False
10937	Ocstamp	False
10938	Slc13a3	False
10939	2810408M09Rik	False
10940	Slc2a10	False
10941	Eya2	False
10942	Zmynd8	False
10943	Ncoa3	False
10944	Sulf2	False
10945	Gm11468	False
10946	5031425F14Rik	False
10947	Prex1	False
10948	Trp53rk	False
10949	Arfgef2	False
10950	Cse1l	False
10951	Stau1	False
10952	Ddx27	False
10953	Znfx1	False
10954	1500012F01Rik	False
10955	Snord12	False
10956	Kcnb1	False
10957	Ptgis	False
10958	B4galt5	False
10959	Slc9a8	False
10960	Spata2	False
10961	Rnf114	False
10962	Snai1	False
10963	Ube2v1	False
10964	Tmem189	False
10965	Cebpb	False
10966	A530013C23Rik	False
10967	Ptpn1	False
10968	Fam65c	False
10969	Pard6b	False
10970	E130018N17Rik	False
10971	Adnp	False
10972	Dpm1	False
10973	Mocs3	False
10974	Kcng1	False
10975	Nfatc2	False
10976	Atp9a	False
10977	Sall4	False
10978	Zfp64	False
10979	1700017J07Rik	False
10980	Tshz2	False
10981	A630075F10Rik	False
10982	Zfp217	False
10983	Bcas1	False
10984	1700040N02Rik	False
10985	Cyp24a1	False
10986	Pfdn4	False
10987	Gm16796	False
10988	4930470P17Rik	False
10989	Dok5	False
10990	Cbln4	False
10991	2010011I20Rik	False
10992	Aurka	False
10993	Cstf1	False
10994	Cass4	False
10995	2410001C21Rik	False
10996	Gcnt7	False
10997	1700029J11Rik	False
10998	Tfap2c	False
10999	Bmp7	False
11000	Spo11	False
11001	Rae1	False
11002	Rbm38	False
11003	Ctcfl	False
11004	1300015D01Rik	False
11005	Pck1	False
11006	Zbp1	False
11007	Pmepa1	False
11008	Ankrd60	False
11009	Ppp4r1l-ps	False
11010	Rab22a	False
11011	1700010B08Rik	False
11012	Vapb	False
11013	Stx16	False
11014	Npepl1	False
11015	Gm10714	False
11016	Nespas	False
11017	Gnas	False
11018	Th1l	False
11019	Ctsz	False
11020	Tubb1	False
11021	Atp5e	False
11022	Slmo2	False
11023	Zfp831	False
11024	Edn3	False
11025	Gm14393	False
11026	Gm14391	False
11027	0610010B08Rik	False
11028	Gm6710	False
11029	Gm14288	False
11030	Gm14435	False
11031	Gm14308	False
11032	Gm14306	False
11033	Gm14436	False
11034	Gm14405	False
11035	100043387	False
11036	Gm14295	False
11037	Gm14420	False
11038	Gm14403	False
11039	Gm14322	False
11040	Gm14325	False
11041	Gm14327	False
11042	Gm14326	False
11043	Etohi1	False
11044	Zfp931	False
11045	Phactr3	False
11046	Sycp2	False
11047	Ppp1r3d	False
11048	9030418K01Rik	False
11049	Cdh26	False
11050	Cdh4	False
11051	Taf4a	False
11052	4921531C22Rik	False
11053	Lsm14b	False
11054	Psma7	False
11055	Ss18l1	False
11056	Gtpbp5	False
11057	Hrh3	False
11058	Osbpl2	False
11059	Adrm1	False
11060	Lama5	False
11061	Rps21	False
11062	Mir3091	False
11063	Cables2	False
11064	BC066135	False
11065	Gata5	False
11066	Gm14318	False
11067	B230312C02Rik	False
11068	Gm6307	False
11069	Slco4a1	False
11070	Ntsr1	False
11071	1600027N09Rik	False
11072	Ogfr	False
11073	Col9a3	False
11074	Tcfl5	False
11075	Dido1	False
11076	2310003C23Rik	False
11077	Slc17a9	False
11078	Ythdf1	False
11079	Birc7	False
11080	Nkain4	False
11081	Arfgap1	False
11082	Col20a1	False
11083	Chrna4	False
11084	Kcnq2	False
11085	Eef1a2	False
11086	Ppdpf	False
11087	Ptk6	False
11088	Srms	False
11089	BC051628	False
11090	BC006779	False
11091	Gmeb2	False
11092	Stmn3	False
11093	Rtel1	False
11094	Arfrp1	False
11095	Zgpat	False
11096	Lime1	False
11097	Slc2a4rg-ps	False
11098	Zbtb46	False
11099	Abhd16b	False
11100	Tpd52l2	False
11101	Dnajc5	False
11102	Uckl1	False
11103	Gm16119	False
11104	Znf512b	False
11105	Samd10	False
11106	Prpf6	False
11107	Sox18	False
11108	Tcea2	False
11109	Rgs19	False
11110	Oprl1	False
11111	Myt1	False
11112	Pcmtd2	False
11113	Polr3k	False
11114	Hnf4g	False
11115	1110015O18Rik	False
11116	2700069I18Rik	False
11117	Zfhx4	False
11118	Pxmp3	False
11119	1700008P02Rik	False
11120	Pkia	False
11121	Fam164a	False
11122	Il7	False
11123	1700010I02Rik	False
11124	Gm6194	False
11125	Stmn2	False
11126	Hey1	False
11127	Mrps28	False
11128	Tpd52	False
11129	Zbtb10	False
11130	C030034L19Rik	False
11131	Zfp704	False
11132	Pag1	False
11133	Fabp5	False
11134	Gm9833	False
11135	Pmp2	False
11136	Fabp9	False
11137	Fabp4	False
11138	Fabp12	False
11139	Impa1	False
11140	Slc10a5	False
11141	Zfand1	False
11142	Chmp4c	False
11143	Snx16	False
11144	Gm10745	False
11145	Ralyl	False
11146	Gm6300	False
11147	Slc7a12	False
11148	Lrrcc1	False
11149	E2f5	False
11150	1810022K09Rik	False
11151	Car13	False
11152	Car1	False
11153	Car3	False
11154	Car2	False
11155	A930001A20Rik	False
11156	Gm9733	False
11157	Sirpb1a	False
11158	Sirpb1b	False
11159	LOC100038947	False
11160	Gm5150	False
11161	Ythdf3	False
11162	2610100L16Rik	False
11163	Bhlhe22	False
11164	Cyp7b1	False
11165	Armc1	False
11166	Mtfr1	False
11167	Pde7a	False
11168	Dnajc5b	False
11169	Trim55	False
11170	Crh	False
11171	4632415L05Rik	False
11172	Cp	False
11173	Hps3	False
11174	Hltf	False
11175	Gyg	False
11176	Cpa3	False
11177	Cpb1	False
11178	Agtr1b	False
11179	Tbl1xr1	False
11180	Rprl2	False
11181	Nlgn1	False
11182	Ect2	False
11183	1700125G22Rik	False
11184	Nceh1	False
11185	Tnfsf10	False
11186	Ghsr	False
11187	Fndc3b	False
11188	Mir3092	False
11189	Tmem212	False
11190	Pld1	False
11191	Tnik	False
11192	Slc2a2	False
11193	Eif5a2	False
11194	Rpl22l1	False
11195	Gm1527	False
11196	Egfem1	False
11197	Mecom	False
11198	Arpm1	False
11199	Mynn	False
11200	Lrrc34	False
11201	Lrriq4	False
11202	Samd7	False
11203	Sec62	False
11204	Gpr160	False
11205	Phc3	False
11206	Prkci	False
11207	Skil	False
11208	Cldn11	False
11209	Slc7a14	False
11210	Kcnmb2	False
11211	Zmat3	False
11212	4930429B21Rik	False
11213	Pik3ca	False
11214	Kcnmb3	False
11215	Zfp639	False
11216	Mfn1	False
11217	Gnb4	False
11218	Actl6a	False
11219	Mrpl47	False
11220	Ndufb5	False
11221	Usp13	False
11222	Pex5l	False
11223	4930419G24Rik	False
11224	Ttc14	False
11225	Ccdc39	False
11226	Fxr1	False
11227	Dnajc19	False
11228	Sox2ot	False
11229	Sox2	False
11230	Gm6639	False
11231	Atp11b	False
11232	Dcun1d1	False
11233	Mccc1	False
11234	A330050B17Rik	False
11235	Ccdc144b	False
11236	Acad9	False
11237	D3Ertd254e	False
11238	Qrfpr	False
11239	Anxa5	False
11240	1810062G17Rik	False
11241	Gm11549	False
11242	Exosc9	False
11243	Ccna2	False
11244	Bbs7	False
11245	Trpc3	False
11246	4932438A13Rik	False
11247	Adad1	False
11248	Il2	False
11249	Il21	False
11250	Cetn4	False
11251	Bbs12	False
11252	Fgf2	False
11253	Nudt6	False
11254	Spata5	False
11255	Spry1	False
11256	Gm5148	False
11257	LOC626410	False
11258	5430434I15Rik	False
11259	Ankrd50	False
11260	Fat4	False
11261	1700017G19Rik	False
11262	Intu	False
11263	Slc25a31	False
11264	Hspa4l	False
11265	Plk4	False
11266	Mfsd8	False
11267	Gm2011	False
11268	Gm10731	False
11269	3110057O12Rik	False
11270	1700034I23Rik	False
11271	Larp1b	False
11272	Pgrmc2	False
11273	C430002E04Rik	False
11274	Phf17	False
11275	Sclt1	False
11276	D3Ertd751e	False
11277	2610316D01Rik	False
11278	Pcdh10	False
11279	Pabpc4l	False
11280	Gm7977	False
11281	1700018B24Rik	False
11282	Pcdh18	False
11283	Slc7a11	False
11284	Ccrn4l	False
11285	Elf2	False
11286	4930583H14Rik	False
11287	Ndufc1	False
11288	Naa15	False
11289	Rab33b	False
11290	Setd7	False
11291	5031434O11Rik	False
11292	Mgst2	False
11293	Maml3	False
11294	Foxo1	False
11295	Gm2447	False
11296	LOC622124	False
11297	Cog6	False
11298	Lhfp	False
11299	Nhlrc3	False
11300	2810046L04Rik	False
11301	Stoml3	False
11302	Frem2	False
11303	Ufm1	False
11304	Trpc4	False
11305	Postn	False
11306	Fam48a	False
11307	Exosc8	False
11308	Alg5	False
11309	Smad9	False
11310	Rfxap	False
11311	6030405A18Rik	False
11312	Ccna1	False
11313	4931419H13Rik	False
11314	Spg20	False
11315	A730037C10Rik	False
11316	Sohlh2	False
11317	Dclk1	False
11318	Nbea	False
11319	Mab21l1	False
11320	4933417G07Rik	False
11321	Tm4sf1	False
11322	Tm4sf4	False
11323	Wwtr1	False
11324	Commd2	False
11325	Gm410	False
11326	Rnf13	False
11327	Pfn2	False
11328	1700007F19Rik	False
11329	Tsc22d2	False
11330	Serp1	False
11331	Eif2a	False
11332	2810407C02Rik	False
11333	Fam194a	False
11334	Gm8234	False
11335	Siah2	False
11336	4930593A02Rik	False
11337	Clrn1	False
11338	Med12l	False
11339	Gpr171	False
11340	P2ry14	False
11341	F630111L10Rik	False
11342	Gpr87	False
11343	P2ry13	False
11344	P2ry12	False
11345	Igsf10	False
11346	Gm5538	False
11347	C130079G13Rik	False
11348	Gm9696	False
11349	Aadacl2	False
11350	Aadac	False
11351	Sucnr1	False
11352	Mbnl1	False
11353	P2ry1	False
11354	Rap2b	False
11355	Arhgef26	False
11356	Dhx36	False
11357	Gpr149	False
11358	Mme	False
11359	Plch1	False
11360	E130311K13Rik	False
11361	Slc33a1	False
11362	Gmps	False
11363	Vmn2r1	False
11364	Kcnab1	False
11365	A730090N16Rik	False
11366	Ssr3	False
